source,name,email,phone
legal_authorized_accountants,Трговец поединец книговодител ЈОВАН РАДОСЛАВ ДОНЕВ МС ТП Штип,knigovodstvo@gmail.com,032/392140
legal_authorized_accountants,Трговец поединец БОТАСА Тања Љубомир Стојилковиќ Секуловска Скопје,tanja.sekulovska@gmail.com,071297547
legal_authorized_accountants,Трговец Поединец за сметководствени работи ТП ВК КОНСАЛТИНГ Васе Ване Коцев Кочани,vase.kocev@gmail.com,072/321-602
legal_authorized_accountants,Биро за сметководствени и правни услуги ТП ЈАМБИ КОНСАЛТИНГ Рафајловска Момчило Валентина Гостивар,jambikonsalting@yahoo.com,075/287-092
legal_authorized_accountants,Трговец поединец за сметководство АНАЛИТИКА КОНТО ПЛУС ТП Татјана Александар Пановска Кавадарци,analitikakonto@yahoo.com,071/390-801
legal_authorized_accountants,Трговец поединец овластен сметководител ЉУПЧО РИЗОВ ТП Љупчо Трајко Ризов Демир Капија,ljupcorizovtp@yahoo.com,075/461-577
legal_authorized_accountants,Трговец поединец ЕУРО КОНТИ Јане Димитар Станојски ТП с.Банско Струмица,eurokonti@yahoo.com,070/347-768
legal_authorized_accountants,ТП за сметководствени и правни услуги ЛИРА КОНСАЛТИНГ Лазар Борис Ѓошев Велес,lirakonsalting@yahoo.com,075/388-858
legal_authorized_accountants,Трговец поединец за сметководствени и консалтинг услуги ЛИЛЈАНА БОРИС ЃОТЕВА ТП Струмица,tpliljana974@hotmail.com,071/666-733
legal_authorized_accountants,Трговец поединец за сметководствени работи НИКРИ КОНСАЛТИНГ Наташа Доне Трајчева ТП Кочани,natasatrajceva@yahoo.com,078/344-761
legal_authorized_accountants,Биро за книговодствени услуги МНС КОНСАЛТИНГ ТП Неим Ќенан Сејдини с.Врапчиште Врапчиште,nsejdini_2009@hotmail.com,070/643-434
legal_authorized_accountants,Трговец поединец МАРАНД КОНСУЛТАНТИ ТП Маријана Христо Андриќ Скопје,office@marand.com.mk,02/2450-199
legal_authorized_accountants,Трговец поединец за сметководствени услуги ЗОРИЦА ПАНЧЕ АЏИ-НИКОЛОВА ОРДЕВА ТП Штип,adzinikolovazorica@t-home.mk,077/941-365
legal_authorized_accountants,Трговец поединец за сметководствени услуги Катерина Драган Кукоска-Бошњакоска МИДА КОНТО ТП Струга,k_kukoska@hotmail.com,077/451-498
legal_authorized_accountants,"Трговец поединец,сметководствено биро АКАУНТ БИРО 2013 Васка Томислав Јованоска ТП Скопје",jovanoska.v@gmail.com,070/694-020
legal_authorized_accountants,Трговец поединец-овластен сметководител за сметководствени и книговодствени работи и даночно советување АКАУНТ ПЛУС Златко Фиданчо Станоевски ТП Виница,akaunt.plus@yahoo.com,077638455
legal_authorized_accountants,Трговец поединец за сметководство ТП ДЕСПОТ 2016  Ивана Драган Додиќ Куманово,tpdespot2016@yahoo.com,076236594
legal_authorized_accountants,Трговец поединец за книговодствени услуги Васе Петар Филипоска КОНСАЛТИНГ РЕЗОНАТОР ТП Прилеп,vase_rezonator@yahoo.com,071/347-040
legal_authorized_accountants,ТП КАПИТАЛ МД Книговодствени услуги Маја Милан Димески Скопје,milanoskadim_maja@yahoo.com,070/248-320
legal_authorized_accountants,Овластен сметководител ФЕРФУН ФИНАНСЕ ТП Демирали Абдираим Речани Гостивар,ferfunfinansetp@gmail.com,070/271-362
legal_authorized_accountants,Трговец Поединец за сметководствени услуги АТАНАСОВ МКВС Миле Стево Атанасов Кочани,atanasovmk@t.mk,070/477-705
legal_authorized_accountants,Овластен сметководител  ФАКТ АБЦ ТП Ќирко Нуфрија Манојлоски Гостивар,faktabc@yahoo.com,070/229-942
legal_authorized_accountants,Трговец поединец за сметководствени работи БРАНКО ЦОНЕВ ТП Бранко Киро Цонев Виница,brankoconevtp@yahoo.com,070/544-675
legal_authorized_accountants,Трговец поединец за сметководствени работи УНИ-СОФТ ТП Мимоза Миле Кочоска Илинден,uni-soft@outlook.com,075/620-056
legal_authorized_accountants,Трговец поединец за сметководствени услуги КОНСАЛТИНГ ПЕТРОВИ ТП Ангелина Димитар Петрова Гевгелија,konsaltingpetrovi@gmail.com,034/611-528
legal_authorized_accountants,Трговец поединец ЕЛИФ ТРЕНД Гордана Миланчо Станков ТП Штип,gordana_nikolova@hotmail.com,077482982
legal_authorized_accountants,Биро за економски и правни услуги КОНТО ПЛУС МСС ТП Имери Абдулбари Ардијан Гостивар,kontoplusmss@yahoo.com,042218620
legal_authorized_accountants,Сметководствено биро  ПЕРПЕТУМ АКАУНТ Т.П. Ирена  Ванчо  Јанковска Скопје,isisaccount@yahoo.com,075/430-325
legal_authorized_accountants,Трговец поединец за сметководствени услуги Гордана Илија Едровска ВЕБОР ТП Струмица,egordana@yahoo.com,078/321-820
legal_authorized_accountants,"Сметководител ТП.МОНСТЕФ КОМПАНИ Душанка Стеван Радевска Скопје, Бутел",duska_rad@hotmail.com,071/255492
legal_authorized_accountants,Трговец поединец за извршување сметководствени работи ГАЛА КОНСАЛТИНГ Лиљана Доне Атанасова ТП Кочани,galakonsalting@t.mk,071/313-931
legal_authorized_accountants,Трговец поединец сметководствено биро МИНОВА ТП Душка Јордан Минова Неготино,duskan_k@yahoo.com,075/725-842
legal_authorized_accountants,"Овластен сметководител БИЛАНС МАФФ ТП с.Чегране Гостивар
Kontabilist i autorizuar BILANS MAFF TI f.Cegran Gostivar",muhamerfetai@gmail.com,079/282-751
legal_authorized_accountants,Трговец поединец за сметководствени услуги Благоја Јане Ивановски КОНСАЛТИНГ ИВАНОВСКИ ТП Ресен,ivanovski1982@gmail.com,076/446-000
